Rat ID,Date,BlindFlag,File,Rat #,Age,Trial,TrialType,Duration (sec),CIPL (m*sec),Avg. Velocity (cm/sec),Slide
9762,5/10/2014,n,Monica_MRQ_pilot_5-10-14,16,25,6,Visible,60,33.94,24.4,0
9762,5/10/2014,n,Monica_MRQ_pilot_5-10-14,16,25,7,Visible,17.4,10.32,33,0
9762,5/10/2014,n,Monica_MRQ_pilot_5-10-14,16,25,8,Visible,13.2,5.57,26.3,0
9762,5/10/2014,n,Monica_MRQ_pilot_5-10-14,16,25,9,Visible,5.4,1.23,30.4,0
9762,5/10/2014,n,Monica_MRQ_pilot_5-10-14,16,25,10,Visible,7.4,3.35,33.5,0
9762,5/10/2014,n,Monica_MRQ_pilot_5-10-14,16,25,11,Visible,3.2,1.51,32.2,0
9762,5/10/2014,n,Monica_MRQ_pilot_5-10-14,16,25,12,Visible,8.7,3.64,31,0
9764,5/10/2014,n,Monica_MRQ_pilot_5-10-14,17,25,1,Visible,5.3,1.28,22.8,0
9764,5/10/2014,n,Monica_MRQ_pilot_5-10-14,17,25,2,Visible,10.2,5.75,27.3,0
9764,5/10/2014,n,Monica_MRQ_pilot_5-10-14,17,25,3,Visible,8.4,2.72,31.3,0
9764,5/10/2014,n,Monica_MRQ_pilot_5-10-14,17,25,4,Visible,3.3,-0.14,26,0
9764,5/10/2014,n,Monica_MRQ_pilot_5-10-14,17,25,5,Visible,11.4,5.23,27.1,0
9764,5/10/2014,n,Monica_MRQ_pilot_5-10-14,17,25,6,Visible,60,32.78,21.6,0
9764,5/10/2014,n,Monica_MRQ_pilot_5-10-14,17,25,7,Visible,37,21.51,27.7,0
9764,5/10/2014,n,Monica_MRQ_pilot_5-10-14,17,25,8,Visible,5.5,1.06,27,0
9764,5/10/2014,n,Monica_MRQ_pilot_5-10-14,17,25,9,Visible,6.1,3.63,29.5,0
9764,5/10/2014,n,Monica_MRQ_pilot_5-10-14,17,25,10,Visible,2.2,0.59,22.8,0
9764,5/10/2014,n,Monica_MRQ_pilot_5-10-14,17,25,11,Visible,7.7,4.16,29.9,0
9764,5/10/2014,n,Monica_MRQ_pilot_5-10-14,17,25,12,Visible,3.3,0.21,21.3,0
9765,5/10/2014,n,Monica_MRQ_pilot_5-10-14,18,25,1,Visible,49.5,29.04,22.1,0
9765,5/10/2014,n,Monica_MRQ_pilot_5-10-14,18,25,2,Visible,60,46.42,21.2,0
9765,5/10/2014,n,Monica_MRQ_pilot_5-10-14,18,25,3,Visible,12.6,5.53,23.1,0
9765,5/10/2014,n,Monica_MRQ_pilot_5-10-14,18,25,4,Visible,54.3,40.15,20.2,0
9765,5/10/2014,n,Monica_MRQ_pilot_5-10-14,18,25,5,Visible,4,1.83,21.6,0
9765,5/10/2014,n,Monica_MRQ_pilot_5-10-14,18,25,6,Visible,2.2,-0.74,21.4,0
9765,5/10/2014,n,Monica_MRQ_pilot_5-10-14,18,25,7,Visible,15.4,10.45,27.1,0
9765,5/10/2014,n,Monica_MRQ_pilot_5-10-14,18,25,8,Visible,4.1,0.64,28.3,0
9765,5/10/2014,n,Monica_MRQ_pilot_5-10-14,18,25,9,Visible,5.2,1.77,26.7,0
9765,5/10/2014,n,Monica_MRQ_pilot_5-10-14,18,25,10,Visible,17.2,8.58,27.3,0
9765,5/10/2014,n,Monica_MRQ_pilot_5-10-14,18,25,11,Visible,8.6,4.74,28.4,0
9765,5/10/2014,n,Monica_MRQ_pilot_5-10-14,18,25,12,Visible,19.2,10.12,25.9,0
9766,5/10/2014,n,Monica_MRQ_pilot_5-10-14,19,25,1,Visible,32.5,24.42,24.2,0
9766,5/10/2014,n,Monica_MRQ_pilot_5-10-14,19,25,2,Visible,20.4,9.76,25.1,0
9766,5/10/2014,n,Monica_MRQ_pilot_5-10-14,19,25,3,Visible,9.2,6.82,27.1,0
9766,5/10/2014,n,Monica_MRQ_pilot_5-10-14,19,25,4,Visible,22.5,10.11,21.1,0
9766,5/10/2014,n,Monica_MRQ_pilot_5-10-14,19,25,5,Visible,10.3,5.49,26.5,0
9766,5/10/2014,n,Monica_MRQ_pilot_5-10-14,19,25,6,Visible,53.2,36.27,18.6,0
9766,5/10/2014,n,Monica_MRQ_pilot_5-10-14,19,25,7,Visible,19,2.7,14.7,0
9766,5/10/2014,n,Monica_MRQ_pilot_5-10-14,19,25,8,Visible,26.3,12.33,25.8,0
9766,5/10/2014,n,Monica_MRQ_pilot_5-10-14,19,25,9,Visible,24.4,9.74,26.8,0
9766,5/10/2014,n,Monica_MRQ_pilot_5-10-14,19,25,10,Visible,4.9,2.11,30.1,0
9766,5/10/2014,n,Monica_MRQ_pilot_5-10-14,19,25,11,Visible,12.9,6.39,29.9,0
9766,5/10/2014,n,Monica_MRQ_pilot_5-10-14,19,25,12,Visible,33.2,18.22,25.8,0
9768,5/10/2014,n,Monica_MRQ_pilot_5-10-14,21,25,1,Visible,60,41.5,21.2,0
9768,5/10/2014,n,Monica_MRQ_pilot_5-10-14,21,25,2,Visible,23.9,15.85,19.8,0
9768,5/10/2014,n,Monica_MRQ_pilot_5-10-14,21,25,3,Visible,18.1,9.54,24.9,0
9768,5/10/2014,n,Monica_MRQ_pilot_5-10-14,21,25,4,Visible,12.6,4.61,23.4,0
9768,5/10/2014,n,Monica_MRQ_pilot_5-10-14,21,25,5,Visible,26.2,18.95,24.2,0
9768,5/10/2014,n,Monica_MRQ_pilot_5-10-14,21,25,6,Visible,30.5,20.5,23.6,0
9768,5/10/2014,n,Monica_MRQ_pilot_5-10-14,21,25,7,Visible,60,36,21.3,0
9768,5/10/2014,n,Monica_MRQ_pilot_5-10-14,21,25,8,Visible,52.9,32.56,18.3,0
9768,5/10/2014,n,Monica_MRQ_pilot_5-10-14,21,25,9,Visible,4.4,1.19,26.9,0
9768,5/10/2014,n,Monica_MRQ_pilot_5-10-14,21,25,10,Visible,32.8,14.5,20,0
9768,5/10/2014,n,Monica_MRQ_pilot_5-10-14,21,25,11,Visible,22.8,11.53,22.6,0
9768,5/10/2014,n,Monica_MRQ_pilot_5-10-14,21,25,12,Visible,20.2,8.84,26.3,0
9769,5/10/2014,n,Monica_MRQ_pilot_5-10-14,22,25,1,Visible,60,41.65,26.5,0
9769,5/10/2014,n,Monica_MRQ_pilot_5-10-14,22,25,2,Visible,22.9,14.2,31.9,0
9769,5/10/2014,n,Monica_MRQ_pilot_5-10-14,22,25,3,Visible,19.2,13.98,33.3,0
9769,5/10/2014,n,Monica_MRQ_pilot_5-10-14,22,25,4,Visible,4.9,-0.31,27.4,0
9769,5/10/2014,n,Monica_MRQ_pilot_5-10-14,22,25,5,Visible,12.9,8.39,31.8,0
9769,5/10/2014,n,Monica_MRQ_pilot_5-10-14,22,25,6,Visible,60,39.89,23.4,0
9769,5/10/2014,n,Monica_MRQ_pilot_5-10-14,22,25,7,Visible,9.2,0.87,24.4,0
9769,5/10/2014,n,Monica_MRQ_pilot_5-10-14,22,25,8,Visible,60,41.12,26.1,0
9769,5/10/2014,n,Monica_MRQ_pilot_5-10-14,22,25,9,Visible,19.9,11.66,32.6,0
9769,5/10/2014,n,Monica_MRQ_pilot_5-10-14,22,25,10,Visible,11.7,8.05,33.1,0
9769,5/10/2014,n,Monica_MRQ_pilot_5-10-14,22,25,11,Visible,11.4,5.2,32.7,0
9769,5/10/2014,n,Monica_MRQ_pilot_5-10-14,22,25,12,Visible,9.1,5.79,36,0
9770,5/10/2014,n,Monica_MRQ_pilot_5-10-14,23,25,1,Visible,60,45.02,27.9,0
9770,5/10/2014,n,Monica_MRQ_pilot_5-10-14,23,25,2,Visible,30.9,20.47,28.2,0
9770,5/10/2014,n,Monica_MRQ_pilot_5-10-14,23,25,3,Visible,25.1,17.4,28.6,0
9770,5/10/2014,n,Monica_MRQ_pilot_5-10-14,23,25,4,Visible,60,45.1,25.2,0
9770,5/10/2014,n,Monica_MRQ_pilot_5-10-14,23,25,5,Visible,54.5,33.04,25.1,0
9770,5/10/2014,n,Monica_MRQ_pilot_5-10-14,23,25,6,Visible,21.7,14.12,29.2,0
9770,5/10/2014,n,Monica_MRQ_pilot_5-10-14,23,25,7,Visible,15,7.25,31.2,0
9770,5/10/2014,n,Monica_MRQ_pilot_5-10-14,23,25,8,Visible,11.1,8.66,29,0
9770,5/10/2014,n,Monica_MRQ_pilot_5-10-14,23,25,9,Visible,60,37.77,31.6,0
9770,5/10/2014,n,Monica_MRQ_pilot_5-10-14,23,25,10,Visible,53.1,39.49,27.8,0
9770,5/10/2014,n,Monica_MRQ_pilot_5-10-14,23,25,11,Visible,28.3,16.35,29.1,0
9770,5/10/2014,n,Monica_MRQ_pilot_5-10-14,23,25,12,Visible,25.4,12.47,30.2,0
9771,5/10/2014,n,Monica_MRQ_pilot_5-10-14,24,25,1,Visible,60,47.71,27.3,0
9771,5/10/2014,n,Monica_MRQ_pilot_5-10-14,24,25,2,Visible,60,40.48,27.3,0
9771,5/10/2014,n,Monica_MRQ_pilot_5-10-14,24,25,3,Visible,40.5,27.94,23.8,0
9771,5/10/2014,n,Monica_MRQ_pilot_5-10-14,24,25,4,Visible,60,42.22,22.7,0
9771,5/10/2014,n,Monica_MRQ_pilot_5-10-14,24,25,5,Visible,58.8,43,22.6,0
9771,5/10/2014,n,Monica_MRQ_pilot_5-10-14,24,25,6,Visible,53.2,36.28,24.5,0
9771,5/10/2014,n,Monica_MRQ_pilot_5-10-14,24,25,7,Visible,23.3,9.45,27.2,0
9771,5/10/2014,n,Monica_MRQ_pilot_5-10-14,24,25,8,Visible,60,42.2,26.6,0
9771,5/10/2014,n,Monica_MRQ_pilot_5-10-14,24,25,9,Visible,40.8,27.85,24,0
9771,5/10/2014,n,Monica_MRQ_pilot_5-10-14,24,25,10,Visible,34.6,22.18,28,0
9771,5/10/2014,n,Monica_MRQ_pilot_5-10-14,24,25,11,Visible,40.4,26.88,28.4,0
9771,5/10/2014,n,Monica_MRQ_pilot_5-10-14,24,25,12,Visible,19.5,10.85,32.6,0
9772,5/10/2014,n,Monica_MRQ_pilot_5-10-14,25,25,1,Visible,20.2,11.56,30,0
9772,5/10/2014,n,Monica_MRQ_pilot_5-10-14,25,25,2,Visible,30.6,13.29,30.9,0
9772,5/10/2014,n,Monica_MRQ_pilot_5-10-14,25,25,3,Visible,1.7,0.37,32.3,0
9772,5/10/2014,n,Monica_MRQ_pilot_5-10-14,25,25,4,Visible,6.8,1.9,32.5,0
9772,5/10/2014,n,Monica_MRQ_pilot_5-10-14,25,25,5,Visible,3.3,0.5,38.4,0
9772,5/10/2014,n,Monica_MRQ_pilot_5-10-14,25,25,6,Visible,8.4,3.63,39.6,0
9772,5/10/2014,n,Monica_MRQ_pilot_5-10-14,25,25,7,Visible,6.2,2.12,34.2,0
9772,5/10/2014,n,Monica_MRQ_pilot_5-10-14,25,25,8,Visible,2.8,0.5,39.1,0
9772,5/10/2014,n,Monica_MRQ_pilot_5-10-14,25,25,9,Visible,3.7,0.64,35.6,0
9772,5/10/2014,n,Monica_MRQ_pilot_5-10-14,25,25,10,Visible,3,0.7,40.9,0
9772,5/10/2014,n,Monica_MRQ_pilot_5-10-14,25,25,11,Visible,25.5,8.73,30.2,0
9772,5/10/2014,n,Monica_MRQ_pilot_5-10-14,25,25,12,Visible,7.2,3.2,32.8,0
9773,5/10/2014,n,Monica_MRQ_pilot_5-10-14,26,25,1,Visible,12.5,5.55,32,0
9773,5/10/2014,n,Monica_MRQ_pilot_5-10-14,26,25,2,Visible,34.8,15,32.4,0
9773,5/10/2014,n,Monica_MRQ_pilot_5-10-14,26,25,3,Visible,4,0.74,32.2,0
9773,5/10/2014,n,Monica_MRQ_pilot_5-10-14,26,25,4,Visible,2.5,0,36,0
9773,5/10/2014,n,Monica_MRQ_pilot_5-10-14,26,25,5,Visible,2.5,0.11,35.2,0
9773,5/10/2014,n,Monica_MRQ_pilot_5-10-14,26,25,6,Visible,5,2.13,35.1,0
9773,5/10/2014,n,Monica_MRQ_pilot_5-10-14,26,25,7,Visible,10.8,4.6,32.9,0
9773,5/10/2014,n,Monica_MRQ_pilot_5-10-14,26,25,8,Visible,20.8,9.79,28.2,0
9773,5/10/2014,n,Monica_MRQ_pilot_5-10-14,26,25,9,Visible,4.6,2.06,34,0
9773,5/10/2014,n,Monica_MRQ_pilot_5-10-14,26,25,10,Visible,11,4.35,32.3,0
9773,5/10/2014,n,Monica_MRQ_pilot_5-10-14,26,25,11,Visible,13.7,4.45,29.9,0
9773,5/10/2014,n,Monica_MRQ_pilot_5-10-14,26,25,12,Visible,2,0.17,29.6,0
9774,5/10/2014,n,Monica_MRQ_pilot_5-10-14,27,25,1,Visible,8,3.48,30,0
9774,5/10/2014,n,Monica_MRQ_pilot_5-10-14,27,25,2,Visible,19.4,9.97,33,0
9774,5/10/2014,n,Monica_MRQ_pilot_5-10-14,27,25,3,Visible,4.5,2.15,35.2,0
9774,5/10/2014,n,Monica_MRQ_pilot_5-10-14,27,25,4,Visible,12.9,6.4,32.7,0
9774,5/10/2014,n,Monica_MRQ_pilot_5-10-14,27,25,5,Visible,6.1,2.09,36.8,0
9774,5/10/2014,n,Monica_MRQ_pilot_5-10-14,27,25,6,Visible,9,3.82,38.6,0
9774,5/10/2014,n,Monica_MRQ_pilot_5-10-14,27,25,7,Visible,2.6,0.16,23.7,0
9774,5/10/2014,n,Monica_MRQ_pilot_5-10-14,27,25,8,Visible,10,3.54,29.9,0
9774,5/10/2014,n,Monica_MRQ_pilot_5-10-14,27,25,9,Visible,4.3,0.67,37.8,0
9774,5/10/2014,n,Monica_MRQ_pilot_5-10-14,27,25,10,Visible,3,0.39,38.1,0
9774,5/10/2014,n,Monica_MRQ_pilot_5-10-14,27,25,11,Visible,1.1,-0.49,40.6,0
9774,5/10/2014,n,Monica_MRQ_pilot_5-10-14,27,25,12,Visible,5.2,2.24,34.6,0
9775,5/10/2014,n,Monica_MRQ_pilot_5-10-14,28,25,1,Visible,12.4,7.66,32.4,0
9775,5/10/2014,n,Monica_MRQ_pilot_5-10-14,28,25,2,Visible,13.2,7.53,36.3,0
9775,5/10/2014,n,Monica_MRQ_pilot_5-10-14,28,25,3,Visible,2.5,0.41,37.7,0
9775,5/10/2014,n,Monica_MRQ_pilot_5-10-14,28,25,4,Visible,8.1,3.73,35.4,0
9775,5/10/2014,n,Monica_MRQ_pilot_5-10-14,28,25,5,Visible,3.9,1.87,40.7,0
9775,5/10/2014,n,Monica_MRQ_pilot_5-10-14,28,25,6,Visible,11.3,4.76,35.6,0
9775,5/10/2014,n,Monica_MRQ_pilot_5-10-14,28,25,7,Visible,9.5,4.56,32.3,0
9775,5/10/2014,n,Monica_MRQ_pilot_5-10-14,28,25,8,Visible,1.8,0.54,31.8,0
9775,5/10/2014,n,Monica_MRQ_pilot_5-10-14,28,25,9,Visible,7.1,2.36,32.4,0
9775,5/10/2014,n,Monica_MRQ_pilot_5-10-14,28,25,10,Visible,17.2,10.94,35.8,0
9775,5/10/2014,n,Monica_MRQ_pilot_5-10-14,28,25,11,Visible,8,2.84,34.9,0
9775,5/10/2014,n,Monica_MRQ_pilot_5-10-14,28,25,12,Visible,10.2,6.2,29.4,0
9776,5/10/2014,n,Monica_MRQ_pilot_5-10-14,29,25,1,Visible,7.2,2.69,30.3,0
9776,5/10/2014,n,Monica_MRQ_pilot_5-10-14,29,25,2,Visible,5.4,1.67,33.5,0
9776,5/10/2014,n,Monica_MRQ_pilot_5-10-14,29,25,3,Visible,6.4,2.19,36.8,0
9776,5/10/2014,n,Monica_MRQ_pilot_5-10-14,29,25,4,Visible,3.8,0.36,32.4,0
9776,5/10/2014,n,Monica_MRQ_pilot_5-10-14,29,25,5,Visible,2.7,0.68,38.7,0
9776,5/10/2014,n,Monica_MRQ_pilot_5-10-14,29,25,6,Visible,12.8,4.1,32.1,0
9776,5/10/2014,n,Monica_MRQ_pilot_5-10-14,29,25,7,Visible,4.4,1.01,32.2,0
9776,5/10/2014,n,Monica_MRQ_pilot_5-10-14,29,25,8,Visible,11.2,3.97,34.8,0
9776,5/10/2014,n,Monica_MRQ_pilot_5-10-14,29,25,9,Visible,2.5,1.19,34.3,0
9776,5/10/2014,n,Monica_MRQ_pilot_5-10-14,29,25,10,Visible,1.3,-0.52,29.6,0
9776,5/10/2014,n,Monica_MRQ_pilot_5-10-14,29,25,11,Visible,8.5,3.8,34.2,0
9776,5/10/2014,n,Monica_MRQ_pilot_5-10-14,29,25,12,Visible,3.4,0.41,38.7,0
9775,5/10/2014,n,Monica_MRQ_pilot_5-10-14,30,25,1,Visible,15.5,5.82,28.1,0
9777,5/10/2014,n,Monica_MRQ_pilot_5-10-14,30,25,2,Visible,33.1,12.9,30.6,0
9777,5/10/2014,n,Monica_MRQ_pilot_5-10-14,30,25,3,Visible,11.4,6.98,30.3,0
9777,5/10/2014,n,Monica_MRQ_pilot_5-10-14,30,25,4,Visible,2.5,-0.07,33.7,0
9777,5/10/2014,n,Monica_MRQ_pilot_5-10-14,30,25,5,Visible,5.2,0.83,34.1,0
9777,5/10/2014,n,Monica_MRQ_pilot_5-10-14,30,25,6,Visible,4.9,0.95,34.4,0
9777,5/10/2014,n,Monica_MRQ_pilot_5-10-14,30,25,7,Visible,3,-0.07,37.1,0
9777,5/10/2014,n,Monica_MRQ_pilot_5-10-14,30,25,8,Visible,8.1,2.69,32.9,0
9777,5/10/2014,n,Monica_MRQ_pilot_5-10-14,30,25,9,Visible,7,2.7,35.9,0
9777,5/10/2014,n,Monica_MRQ_pilot_5-10-14,30,25,10,Visible,2.2,0.22,38.9,0
9777,5/10/2014,n,Monica_MRQ_pilot_5-10-14,30,25,11,Visible,17.9,8.11,34,0
9777,5/10/2014,n,Monica_MRQ_pilot_5-10-14,30,25,12,Visible,3.4,0.39,36.8,0
9499,8/11/2012,n,12_8_11_LEC_JPL_Spatials,1,9,1,Spatial,34.6,24.15,25.6,0
9499,8/11/2012,n,12_8_11_LEC_JPL_Spatials,1,9,2,Spatial,60,50.45,50,0
9499,8/11/2012,n,12_8_11_LEC_JPL_Spatials,1,9,3,Spatial,60,47.84,30.8,0
9499,8/11/2012,n,12_8_11_LEC_JPL_Spatials,1,9,4,Spatial,60,38.35,38.7,0
9499,8/11/2012,n,12_8_11_LEC_JPL_Spatials,1,9,5,Spatial,60,41.69,34.5,0
9499,8/11/2012,n,12_8_11_LEC_JPL_Spatials,1,9,6,Spatial,29.5,23.64,28.3,0
9499,8/11/2012,n,12_8_11_LEC_JPL_Spatials,1,9,7,Spatial,60,47.32,33.5,0
9499,8/11/2012,n,12_8_11_LEC_JPL_Spatials,1,9,8,Spatial,60,40.21,30.8,0
9499,8/11/2012,n,12_8_11_LEC_JPL_Spatials,1,9,9,Spatial,44.2,28.98,34.9,0
9499,8/11/2012,n,12_8_11_LEC_JPL_Spatials,1,9,10,Spatial,6.5,2.33,29.5,0
9499,8/11/2012,n,12_8_11_LEC_JPL_Spatials,1,9,11,Spatial,15.8,9.09,38.8,0
9499,8/11/2012,n,12_8_11_LEC_JPL_Spatials,1,9,12,Spatial,28.6,15.39,31.2,0
9499,8/11/2012,n,12_8_11_LEC_JPL_Spatials,1,9,13,Spatial,7.9,5.03,43.8,0
9499,8/11/2012,n,12_8_11_LEC_JPL_Spatials,1,9,14,Spatial,60,34.94,30.9,0
9499,8/11/2012,n,12_8_11_LEC_JPL_Spatials,1,9,15,Spatial,41.4,23.93,35.9,0
9499,8/11/2012,n,12_8_11_LEC_JPL_Spatials,1,9,16,Spatial,15.8,4.17,28.2,0
9499,8/11/2012,n,12_8_11_LEC_JPL_Spatials,1,9,17,Spatial,14.6,8.25,42.2,0
9499,8/11/2012,n,12_8_11_LEC_JPL_Spatials,1,9,18,Spatial,25,11.15,33.1,0
9499,8/11/2012,n,12_8_11_LEC_JPL_Spatials,1,9,19,Spatial,23.1,13.21,36.8,0
9499,8/11/2012,n,12_8_11_LEC_JPL_Spatials,1,9,20,Spatial,36.5,24.19,37.6,0
9499,8/11/2012,n,12_8_11_LEC_JPL_Spatials,1,9,21,Spatial,24.4,14.26,36.9,0
9499,8/11/2012,n,12_8_11_LEC_JPL_Spatials,1,9,22,Spatial,30.7,19.24,31.9,0
9499,8/11/2012,n,12_8_11_LEC_JPL_Spatials,1,9,23,Spatial,30,17.39,35.4,0
9499,8/11/2012,n,12_8_11_LEC_JPL_Spatials,1,9,24,Spatial,1.6,0.04,34.4,0
9499,8/11/2012,n,12_8_11_LEC_JPL_Spatials,1,9,1,Probe,60,19.18,25.9,0
9500,8/11/2012,n,12_8_11_LEC_JPL_Spatials,2,24,1,Spatial,60,57.49,55.1,0
9500,8/11/2012,n,12_8_11_LEC_JPL_Spatials,2,24,2,Spatial,60,56.8,34.2,0
9500,8/11/2012,n,12_8_11_LEC_JPL_Spatials,2,24,3,Spatial,60,49.04,71.4,0
9500,8/11/2012,n,12_8_11_LEC_JPL_Spatials,2,24,4,Spatial,3.1,0.3,30.5,0
9500,8/11/2012,n,12_8_11_LEC_JPL_Spatials,2,24,5,Spatial,3.2,0.26,18.8,0
9500,8/11/2012,n,12_8_11_LEC_JPL_Spatials,2,24,6,Spatial,60,46.46,50.5,0
9500,8/11/2012,n,12_8_11_LEC_JPL_Spatials,2,24,7,Spatial,60,44.39,22.8,0
9500,8/11/2012,n,12_8_11_LEC_JPL_Spatials,2,24,8,Spatial,60,41.15,23,0
9500,8/11/2012,n,12_8_11_LEC_JPL_Spatials,2,24,9,Spatial,47.1,40.11,20,0
9500,8/11/2012,n,12_8_11_LEC_JPL_Spatials,2,24,10,Spatial,49.6,30.66,21,0
9500,8/11/2012,n,12_8_11_LEC_JPL_Spatials,2,24,11,Spatial,60,51.73,22.9,0
9500,8/11/2012,n,12_8_11_LEC_JPL_Spatials,2,24,12,Spatial,60,39.8,21.2,0
9500,8/11/2012,n,12_8_11_LEC_JPL_Spatials,2,24,13,Spatial,60,43.34,25.1,0
9500,8/11/2012,n,12_8_11_LEC_JPL_Spatials,2,24,14,Spatial,60,31.25,21,0
9500,8/11/2012,n,12_8_11_LEC_JPL_Spatials,2,24,15,Spatial,60,48.42,21.9,0
9500,8/11/2012,n,12_8_11_LEC_JPL_Spatials,2,24,16,Spatial,41.6,31.34,23.7,0
9500,8/11/2012,n,12_8_11_LEC_JPL_Spatials,2,24,17,Spatial,60,46.47,24.1,0
9500,8/11/2012,n,12_8_11_LEC_JPL_Spatials,2,24,18,Spatial,60,41.31,25.1,0
9500,8/11/2012,n,12_8_11_LEC_JPL_Spatials,2,24,19,Spatial,60,47.43,21.8,0
9500,8/11/2012,n,12_8_11_LEC_JPL_Spatials,2,24,20,Spatial,23.3,15.25,34.8,0
9500,8/11/2012,n,12_8_11_LEC_JPL_Spatials,2,24,21,Spatial,10.9,8.58,31.7,0
9500,8/11/2012,n,12_8_11_LEC_JPL_Spatials,2,24,22,Spatial,9.8,3.31,28.7,0
9500,8/11/2012,n,12_8_11_LEC_JPL_Spatials,2,24,23,Spatial,38.3,25.91,27.7,0
9500,8/11/2012,n,12_8_11_LEC_JPL_Spatials,2,24,24,Spatial,3.2,0.02,30.4,0
9500,8/11/2012,n,12_8_11_LEC_JPL_Spatials,2,24,1,Probe,60,27.18,24.2,0
9501,8/11/2012,n,12_8_11_LEC_JPL_Spatials,3,9,1,Spatial,6.1,1.13,15.2,0
9501,8/11/2012,n,12_8_11_LEC_JPL_Spatials,3,9,2,Spatial,60,51.65,46.3,0
9501,8/11/2012,n,12_8_11_LEC_JPL_Spatials,3,9,3,Spatial,60,45.26,22.4,0
9501,8/11/2012,n,12_8_11_LEC_JPL_Spatials,3,9,4,Spatial,60,49.79,23.3,0
9501,8/11/2012,n,12_8_11_LEC_JPL_Spatials,3,9,5,Spatial,29.3,19.77,24.9,0
9501,8/11/2012,n,12_8_11_LEC_JPL_Spatials,3,9,6,Spatial,29.2,22.22,29.5,0
9501,8/11/2012,n,12_8_11_LEC_JPL_Spatials,3,9,7,Spatial,60,46.27,26.3,0
9501,8/11/2012,n,12_8_11_LEC_JPL_Spatials,3,9,8,Spatial,13.2,7.98,30,0
9501,8/11/2012,n,12_8_11_LEC_JPL_Spatials,3,9,9,Spatial,26,16.18,33.8,0
9501,8/11/2012,n,12_8_11_LEC_JPL_Spatials,3,9,10,Spatial,35.8,14.59,24.4,0
9501,8/11/2012,n,12_8_11_LEC_JPL_Spatials,3,9,11,Spatial,25,18.53,32.9,0
9501,8/11/2012,n,12_8_11_LEC_JPL_Spatials,3,9,12,Spatial,5,1.09,32.3,0
9501,8/11/2012,n,12_8_11_LEC_JPL_Spatials,3,9,13,Spatial,6.6,4.32,43.1,0
9501,8/11/2012,n,12_8_11_LEC_JPL_Spatials,3,9,14,Spatial,20.1,12.13,32.4,0
9501,8/11/2012,n,12_8_11_LEC_JPL_Spatials,3,9,15,Spatial,21.7,9.79,31.7,0
9501,8/11/2012,n,12_8_11_LEC_JPL_Spatials,3,9,16,Spatial,1.3,0,33.4,0
9501,8/11/2012,n,12_8_11_LEC_JPL_Spatials,3,9,17,Spatial,3,0.14,41.7,0
9501,8/11/2012,n,12_8_11_LEC_JPL_Spatials,3,9,18,Spatial,7.7,5.43,63.8,0
9501,8/11/2012,n,12_8_11_LEC_JPL_Spatials,3,9,19,Spatial,10.2,6.73,39.5,0
9501,8/11/2012,n,12_8_11_LEC_JPL_Spatials,3,9,20,Spatial,24.8,13.25,47,0
9501,8/11/2012,n,12_8_11_LEC_JPL_Spatials,3,9,21,Spatial,5.6,0.68,36.6,0
9501,8/11/2012,n,12_8_11_LEC_JPL_Spatials,3,9,22,Spatial,12.9,5.05,26.8,0
9501,8/11/2012,n,12_8_11_LEC_JPL_Spatials,3,9,23,Spatial,4.9,1.24,38.7,0
9501,8/11/2012,n,12_8_11_LEC_JPL_Spatials,3,9,24,Spatial,3.3,0.49,34.3,0
9501,8/11/2012,n,12_8_11_LEC_JPL_Spatials,3,9,1,Probe,60,24.63,25.9,0
9502,8/11/2012,n,12_8_11_LEC_JPL_Spatials,4,9,1,Spatial,55.1,49.62,21.7,0
9502,8/11/2012,n,12_8_11_LEC_JPL_Spatials,4,9,2,Spatial,24,14.43,36.5,0
9502,8/11/2012,n,12_8_11_LEC_JPL_Spatials,4,9,3,Spatial,31.7,22.56,35.8,0
9502,8/11/2012,n,12_8_11_LEC_JPL_Spatials,4,9,4,Spatial,35.5,19.99,26,0
9502,8/11/2012,n,12_8_11_LEC_JPL_Spatials,4,9,5,Spatial,60,38.82,27.6,0
9502,8/11/2012,n,12_8_11_LEC_JPL_Spatials,4,9,6,Spatial,33.7,23.85,26,0
9502,8/11/2012,n,12_8_11_LEC_JPL_Spatials,4,9,7,Spatial,60,43.3,34.1,0
9502,8/11/2012,n,12_8_11_LEC_JPL_Spatials,4,9,8,Spatial,46.9,24.15,28.4,0
9502,8/11/2012,n,12_8_11_LEC_JPL_Spatials,4,9,9,Spatial,42.6,28.13,35.8,0
9502,8/11/2012,n,12_8_11_LEC_JPL_Spatials,4,9,10,Spatial,2.9,0.08,19.7,0
9502,8/11/2012,n,12_8_11_LEC_JPL_Spatials,4,9,11,Spatial,23.6,14.73,35.8,0
9502,8/11/2012,n,12_8_11_LEC_JPL_Spatials,4,9,12,Spatial,8,1.91,28.7,0
9502,8/11/2012,n,12_8_11_LEC_JPL_Spatials,4,9,13,Spatial,15.8,8.55,37.7,0
9502,8/11/2012,n,12_8_11_LEC_JPL_Spatials,4,9,14,Spatial,9.5,3.38,35,0
9502,8/11/2012,n,12_8_11_LEC_JPL_Spatials,4,9,15,Spatial,5.7,3.16,43.6,0
9502,8/11/2012,n,12_8_11_LEC_JPL_Spatials,4,9,16,Spatial,7.3,2.87,33.2,0
9502,8/11/2012,n,12_8_11_LEC_JPL_Spatials,4,9,17,Spatial,43.7,30.31,33.3,0
